ID,Nombre,Estado,URL,Fecha de Actualización
2,SIGU Intranet,online,https://sigu.autonomadeica.edu.pe,2024-11-21 16:08:16
3,ELIBRO,online,https://elibro.net/es/lc/autonomadeica/inicio,2024-11-21 16:08:16
4,Repositorio,online,https://repositorio.autonomadeica.edu.pe,2024-11-21 16:08:16
6,Goggle,online,https://www.google.com,2024-11-21 16:08:16
7,SIGU ADMIN,online,https://sigu.autonomadeica.edu.pe/admin/inicio,2024-11-21 16:08:16
8,SIGU ALUMNO,online,https://sigu.autonomadeica.edu.pe/alumno/entrar,2024-11-21 16:08:16
11,DIPI 2,online,https://dipi.autonomadeica.edu.pe/rai,2024-11-21 16:08:16
12,GITHUB,online,https://github.com,2024-11-21 16:08:16
13,JEDU,online,https://autonomadeica.jedu.pe,2024-11-21 16:08:16
17,GOOGLE 2,online,https://www.google.com,2024-11-21 16:08:16
21,AUTONOMA,online,https://autonomadeica.com,2024-11-21 16:08:16
22,DIPI PRUEBA,offline,http://dipi.autonomadeica.edu.pe:5000,2024-11-21 16:08:16
24,LOGIN AULA VIRTUAL,online,https://aulavirtual.autonomadeica.edu.pe/login/index.php,2024-11-21 16:08:16

ID,Nombre,Fecha de Cambio,Estado Anterior,Estado Actual,Duración (Horas)
3,ELIBRO,2024-11-21 01:25:02,online,online,0
3,ELIBRO,2024-11-21 01:26:19,online,online,0
3,ELIBRO,2024-11-21 01:27:37,online,online,0
3,ELIBRO,2024-11-21 01:28:54,online,online,0
3,ELIBRO,2024-11-21 01:30:10,online,online,0
3,ELIBRO,2024-11-21 01:31:27,online,online,0
3,ELIBRO,2024-11-21 01:32:44,online,online,0
3,ELIBRO,2024-11-21 01:34:01,online,online,0
3,ELIBRO,2024-11-21 01:35:17,online,online,0
3,ELIBRO,2024-11-21 01:36:35,online,online,0
3,ELIBRO,2024-11-21 01:37:52,online,online,0
3,ELIBRO,2024-11-21 01:39:10,online,online,0
3,ELIBRO,2024-11-21 01:40:26,online,online,0
3,ELIBRO,2024-11-21 01:41:43,online,online,0
3,ELIBRO,2024-11-21 01:43:00,online,online,0
3,ELIBRO,2024-11-21 01:44:17,online,online,0
3,ELIBRO,2024-11-21 01:45:34,online,online,0
3,ELIBRO,2024-11-21 01:46:50,online,online,0
3,ELIBRO,2024-11-21 01:48:07,online,online,0
3,ELIBRO,2024-11-21 01:49:24,online,online,0
3,ELIBRO,2024-11-21 01:50:41,online,online,0
3,ELIBRO,2024-11-21 01:51:58,online,online,0
3,ELIBRO,2024-11-21 01:53:15,online,online,0
3,ELIBRO,2024-11-21 01:54:32,online,online,0
3,ELIBRO,2024-11-21 01:55:49,online,online,0
3,ELIBRO,2024-11-21 01:57:06,online,online,0
3,ELIBRO,2024-11-21 01:58:24,online,online,0
3,ELIBRO,2024-11-21 01:59:44,online,online,0
3,ELIBRO,2024-11-21 02:01:02,online,online,0
3,ELIBRO,2024-11-21 02:02:18,online,online,0
3,ELIBRO,2024-11-21 02:03:35,online,online,0
3,ELIBRO,2024-11-21 02:04:52,online,online,0
3,ELIBRO,2024-11-21 02:06:10,online,online,0
3,ELIBRO,2024-11-21 02:07:33,online,online,0
3,ELIBRO,2024-11-21 02:08:51,online,online,0
3,ELIBRO,2024-11-21 02:10:07,online,online,0
3,ELIBRO,2024-11-21 02:11:24,online,online,0
3,ELIBRO,2024-11-21 02:12:40,online,online,0
3,ELIBRO,2024-11-21 02:13:58,online,online,0
3,ELIBRO,2024-11-21 02:15:15,online,online,0
3,ELIBRO,2024-11-21 02:16:32,online,online,0
3,ELIBRO,2024-11-21 02:17:50,online,online,0
3,ELIBRO,2024-11-21 02:19:07,online,online,0
3,ELIBRO,2024-11-21 02:20:23,online,online,0
3,ELIBRO,2024-11-21 02:21:40,online,online,0
3,ELIBRO,2024-11-21 02:22:56,online,online,0
3,ELIBRO,2024-11-21 02:24:13,online,online,0
3,ELIBRO,2024-11-21 02:25:29,online,online,0
3,ELIBRO,2024-11-21 02:26:45,online,online,0
3,ELIBRO,2024-11-21 02:28:01,online,online,0
3,ELIBRO,2024-11-21 02:29:18,online,online,0
3,ELIBRO,2024-11-21 02:30:39,online,online,0
3,ELIBRO,2024-11-21 02:31:55,online,online,0
3,ELIBRO,2024-11-21 02:33:12,online,online,0
3,ELIBRO,2024-11-21 02:34:29,online,online,0
3,ELIBRO,2024-11-21 02:35:46,online,online,0
3,ELIBRO,2024-11-21 02:37:02,online,online,0
3,ELIBRO,2024-11-21 02:38:19,online,online,0
3,ELIBRO,2024-11-21 02:39:36,online,online,0
3,ELIBRO,2024-11-21 02:40:53,online,online,0
3,ELIBRO,2024-11-21 02:42:09,online,online,0
3,ELIBRO,2024-11-21 02:43:26,online,online,0
3,ELIBRO,2024-11-21 02:44:43,online,online,0
3,ELIBRO,2024-11-21 02:46:00,online,online,0
3,ELIBRO,2024-11-21 02:47:17,online,online,0
3,ELIBRO,2024-11-21 02:48:33,online,online,0
3,ELIBRO,2024-11-21 02:49:51,online,online,0
3,ELIBRO,2024-11-21 02:51:08,online,online,0
3,ELIBRO,2024-11-21 02:52:25,online,online,0
3,ELIBRO,2024-11-21 02:53:43,online,online,0
3,ELIBRO,2024-11-21 02:55:00,online,online,0
3,ELIBRO,2024-11-21 02:56:17,online,online,0
3,ELIBRO,2024-11-21 02:57:34,online,online,0
3,ELIBRO,2024-11-21 02:58:50,online,online,0
3,ELIBRO,2024-11-21 03:00:07,online,online,0
3,ELIBRO,2024-11-21 03:01:24,online,online,0
3,ELIBRO,2024-11-21 03:02:41,online,online,0
3,ELIBRO,2024-11-21 03:03:58,online,online,0
3,ELIBRO,2024-11-21 03:05:15,online,online,0
3,ELIBRO,2024-11-21 03:06:32,online,online,0
3,ELIBRO,2024-11-21 03:07:49,online,online,0
3,ELIBRO,2024-11-21 03:09:06,online,online,0
3,ELIBRO,2024-11-21 03:10:23,online,online,0
3,ELIBRO,2024-11-21 03:11:41,online,online,0
3,ELIBRO,2024-11-21 03:12:58,online,online,0
3,ELIBRO,2024-11-21 03:14:15,online,online,0
3,ELIBRO,2024-11-21 03:15:32,online,online,0
3,ELIBRO,2024-11-21 03:16:49,online,online,0
3,ELIBRO,2024-11-21 03:18:06,online,online,0
3,ELIBRO,2024-11-21 03:19:23,online,online,0
3,ELIBRO,2024-11-21 03:20:39,online,online,0
3,ELIBRO,2024-11-21 03:21:56,online,online,0
3,ELIBRO,2024-11-21 03:23:12,online,online,0
3,ELIBRO,2024-11-21 03:24:28,online,online,0
3,ELIBRO,2024-11-21 03:25:45,online,online,0
3,ELIBRO,2024-11-21 03:27:02,online,online,0
3,ELIBRO,2024-11-21 03:28:22,online,online,0
3,ELIBRO,2024-11-21 03:29:39,online,online,0
3,ELIBRO,2024-11-21 03:30:57,online,online,0
3,ELIBRO,2024-11-21 03:32:14,online,online,0
3,ELIBRO,2024-11-21 03:33:31,online,online,0
3,ELIBRO,2024-11-21 03:34:48,online,online,0
3,ELIBRO,2024-11-21 03:36:04,online,online,0
3,ELIBRO,2024-11-21 03:37:21,online,online,0
3,ELIBRO,2024-11-21 03:38:38,online,online,0
3,ELIBRO,2024-11-21 03:39:55,online,online,0
3,ELIBRO,2024-11-21 03:41:12,online,online,0
3,ELIBRO,2024-11-21 03:42:29,online,online,0
3,ELIBRO,2024-11-21 03:43:45,online,online,0
3,ELIBRO,2024-11-21 03:45:03,online,online,0
3,ELIBRO,2024-11-21 03:46:19,online,online,0
3,ELIBRO,2024-11-21 03:47:36,online,online,0
3,ELIBRO,2024-11-21 03:48:56,online,online,0
3,ELIBRO,2024-11-21 03:50:13,online,online,0
3,ELIBRO,2024-11-21 03:51:29,online,online,0
3,ELIBRO,2024-11-21 03:52:46,online,online,0
3,ELIBRO,2024-11-21 03:54:03,online,online,0
3,ELIBRO,2024-11-21 03:55:20,online,online,0
3,ELIBRO,2024-11-21 03:56:37,online,online,0
3,ELIBRO,2024-11-21 03:57:53,online,online,0
3,ELIBRO,2024-11-21 03:59:14,online,online,0
3,ELIBRO,2024-11-21 04:00:30,online,online,0
3,ELIBRO,2024-11-21 04:01:49,online,online,0
3,ELIBRO,2024-11-21 04:03:06,online,online,0
3,ELIBRO,2024-11-21 04:04:23,online,online,0
3,ELIBRO,2024-11-21 04:05:39,online,online,0
3,ELIBRO,2024-11-21 04:06:56,online,online,0
3,ELIBRO,2024-11-21 04:08:14,online,online,0
3,ELIBRO,2024-11-21 04:09:31,online,online,0
3,ELIBRO,2024-11-21 04:10:49,online,online,0
3,ELIBRO,2024-11-21 04:12:06,online,online,0
3,ELIBRO,2024-11-21 04:13:23,online,online,0
3,ELIBRO,2024-11-21 04:14:40,online,online,0
3,ELIBRO,2024-11-21 04:15:57,online,online,0
3,ELIBRO,2024-11-21 04:17:15,online,online,0
3,ELIBRO,2024-11-21 04:18:31,online,online,0
3,ELIBRO,2024-11-21 04:19:49,online,online,0
3,ELIBRO,2024-11-21 04:21:06,online,online,0
3,ELIBRO,2024-11-21 04:22:23,online,online,0
3,ELIBRO,2024-11-21 04:23:40,online,online,0
3,ELIBRO,2024-11-21 04:24:58,online,online,0
3,ELIBRO,2024-11-21 04:26:16,online,online,0
3,ELIBRO,2024-11-21 04:27:33,online,online,0
3,ELIBRO,2024-11-21 04:28:50,online,online,0
3,ELIBRO,2024-11-21 04:30:08,online,online,0
3,ELIBRO,2024-11-21 04:31:27,online,online,0
3,ELIBRO,2024-11-21 04:32:46,online,online,0
3,ELIBRO,2024-11-21 04:34:03,online,online,0
3,ELIBRO,2024-11-21 04:35:30,online,online,0
3,ELIBRO,2024-11-21 04:36:47,online,online,0
3,ELIBRO,2024-11-21 04:38:04,online,online,0
3,ELIBRO,2024-11-21 04:39:21,online,online,0
3,ELIBRO,2024-11-21 04:40:37,online,online,0
3,ELIBRO,2024-11-21 04:41:54,online,online,0
3,ELIBRO,2024-11-21 04:43:11,online,online,0
3,ELIBRO,2024-11-21 04:44:28,online,online,0
3,ELIBRO,2024-11-21 04:45:45,online,online,0
3,ELIBRO,2024-11-21 04:47:02,online,online,0
3,ELIBRO,2024-11-21 04:48:19,online,online,0
3,ELIBRO,2024-11-21 04:49:36,online,online,0
3,ELIBRO,2024-11-21 04:50:52,online,online,0
3,ELIBRO,2024-11-21 04:52:09,online,online,0
3,ELIBRO,2024-11-21 04:53:26,online,online,0
3,ELIBRO,2024-11-21 04:54:43,online,online,0
3,ELIBRO,2024-11-21 04:56:00,online,online,0
3,ELIBRO,2024-11-21 04:57:17,online,online,0
3,ELIBRO,2024-11-21 04:58:34,online,online,0
3,ELIBRO,2024-11-21 04:59:51,online,online,0
3,ELIBRO,2024-11-21 05:01:09,online,online,0
3,ELIBRO,2024-11-21 05:02:25,online,online,0
3,ELIBRO,2024-11-21 05:03:42,online,online,0
3,ELIBRO,2024-11-21 05:04:59,online,online,0
3,ELIBRO,2024-11-21 05:06:16,online,online,0
3,ELIBRO,2024-11-21 05:07:32,online,online,0
3,ELIBRO,2024-11-21 05:08:49,online,online,0
3,ELIBRO,2024-11-21 05:10:09,online,online,0
3,ELIBRO,2024-11-21 05:11:26,online,online,0
3,ELIBRO,2024-11-21 05:12:43,online,online,0
3,ELIBRO,2024-11-21 05:14:00,online,online,0
3,ELIBRO,2024-11-21 05:15:17,online,online,0
3,ELIBRO,2024-11-21 05:16:34,online,online,0
3,ELIBRO,2024-11-21 05:17:51,online,online,0
3,ELIBRO,2024-11-21 05:19:07,online,online,0
3,ELIBRO,2024-11-21 05:20:24,online,online,0
3,ELIBRO,2024-11-21 05:21:41,online,online,0
3,ELIBRO,2024-11-21 05:23:00,online,online,0
3,ELIBRO,2024-11-21 05:24:17,online,online,0
3,ELIBRO,2024-11-21 05:25:34,online,online,0
3,ELIBRO,2024-11-21 05:26:51,online,online,0
3,ELIBRO,2024-11-21 05:28:08,online,online,0
3,ELIBRO,2024-11-21 05:29:25,online,online,0
3,ELIBRO,2024-11-21 05:30:42,online,online,0
3,ELIBRO,2024-11-21 05:31:59,online,online,0
3,ELIBRO,2024-11-21 05:33:16,online,online,0
3,ELIBRO,2024-11-21 05:34:33,online,online,0
3,ELIBRO,2024-11-21 05:35:50,online,online,0
3,ELIBRO,2024-11-21 05:37:07,online,online,0
3,ELIBRO,2024-11-21 05:38:23,online,online,0
3,ELIBRO,2024-11-21 05:39:40,online,online,0
3,ELIBRO,2024-11-21 05:40:57,online,online,0
3,ELIBRO,2024-11-21 05:42:14,online,online,0
3,ELIBRO,2024-11-21 05:43:30,online,online,0
3,ELIBRO,2024-11-21 05:44:48,online,online,0
3,ELIBRO,2024-11-21 05:46:05,online,online,0
3,ELIBRO,2024-11-21 05:47:22,online,online,0
3,ELIBRO,2024-11-21 05:48:39,online,online,0
3,ELIBRO,2024-11-21 05:49:57,online,online,0
3,ELIBRO,2024-11-21 05:51:14,online,online,0
3,ELIBRO,2024-11-21 05:52:30,online,online,0
3,ELIBRO,2024-11-21 05:53:47,online,online,0
3,ELIBRO,2024-11-21 05:55:04,online,online,0
3,ELIBRO,2024-11-21 05:56:21,online,online,0
3,ELIBRO,2024-11-21 05:57:37,online,online,0
3,ELIBRO,2024-11-21 05:58:54,online,online,0
3,ELIBRO,2024-11-21 06:00:11,online,online,0
3,ELIBRO,2024-11-21 06:01:28,online,online,0
3,ELIBRO,2024-11-21 06:02:46,online,online,0
3,ELIBRO,2024-11-21 06:04:03,online,online,0
3,ELIBRO,2024-11-21 06:05:20,online,online,0
3,ELIBRO,2024-11-21 06:06:38,online,online,0
3,ELIBRO,2024-11-21 06:07:56,online,online,0
3,ELIBRO,2024-11-21 06:09:12,online,online,0
3,ELIBRO,2024-11-21 06:10:29,online,online,0
3,ELIBRO,2024-11-21 06:11:46,online,online,0
3,ELIBRO,2024-11-21 06:13:03,online,online,0
3,ELIBRO,2024-11-21 06:14:20,online,online,0
3,ELIBRO,2024-11-21 06:15:37,online,online,0
3,ELIBRO,2024-11-21 06:16:54,online,online,0
3,ELIBRO,2024-11-21 06:18:11,online,online,0
3,ELIBRO,2024-11-21 06:19:28,online,online,0
3,ELIBRO,2024-11-21 06:20:45,online,online,0
3,ELIBRO,2024-11-21 06:22:03,online,online,0
3,ELIBRO,2024-11-21 06:23:19,online,online,0
3,ELIBRO,2024-11-21 06:24:36,online,online,0
3,ELIBRO,2024-11-21 06:25:54,online,online,0
3,ELIBRO,2024-11-21 06:27:11,online,online,0
3,ELIBRO,2024-11-21 06:28:27,online,online,0
3,ELIBRO,2024-11-21 06:29:44,online,online,0
3,ELIBRO,2024-11-21 06:31:01,online,online,0
3,ELIBRO,2024-11-21 06:32:18,online,online,0
3,ELIBRO,2024-11-21 06:33:34,online,online,0
3,ELIBRO,2024-11-21 06:34:52,online,online,0
3,ELIBRO,2024-11-21 06:36:08,online,online,0
3,ELIBRO,2024-11-21 06:37:26,online,online,0
3,ELIBRO,2024-11-21 06:38:43,online,online,0
3,ELIBRO,2024-11-21 06:39:59,online,online,0
3,ELIBRO,2024-11-21 06:41:16,online,online,0
3,ELIBRO,2024-11-21 06:42:33,online,online,0
3,ELIBRO,2024-11-21 06:43:50,online,online,0
3,ELIBRO,2024-11-21 06:45:07,online,online,0
3,ELIBRO,2024-11-21 06:46:24,online,online,0
3,ELIBRO,2024-11-21 06:47:41,online,online,0
3,ELIBRO,2024-11-21 06:48:57,online,online,0
3,ELIBRO,2024-11-21 06:50:14,online,online,0
3,ELIBRO,2024-11-21 06:51:31,online,online,0
3,ELIBRO,2024-11-21 06:52:49,online,online,0
3,ELIBRO,2024-11-21 06:54:05,online,online,0
3,ELIBRO,2024-11-21 06:55:21,online,online,0
3,ELIBRO,2024-11-21 06:56:38,online,online,0
3,ELIBRO,2024-11-21 06:57:55,online,online,0
3,ELIBRO,2024-11-21 06:59:12,online,online,0
3,ELIBRO,2024-11-21 07:00:29,online,online,0
3,ELIBRO,2024-11-21 07:01:46,online,online,0
3,ELIBRO,2024-11-21 07:03:02,online,online,0
3,ELIBRO,2024-11-21 07:04:19,online,online,0
3,ELIBRO,2024-11-21 07:05:36,online,online,0
3,ELIBRO,2024-11-21 07:06:53,online,online,0
3,ELIBRO,2024-11-21 07:08:11,online,online,0
3,ELIBRO,2024-11-21 07:09:28,online,online,0
3,ELIBRO,2024-11-21 07:10:45,online,online,0
3,ELIBRO,2024-11-21 07:12:01,online,online,0
3,ELIBRO,2024-11-21 07:13:17,online,online,0
3,ELIBRO,2024-11-21 07:14:34,online,online,0
3,ELIBRO,2024-11-21 07:15:53,online,online,0
3,ELIBRO,2024-11-21 07:17:10,online,online,0
3,ELIBRO,2024-11-21 07:18:26,online,online,0
3,ELIBRO,2024-11-21 07:19:43,online,online,0
3,ELIBRO,2024-11-21 07:21:01,online,online,0
3,ELIBRO,2024-11-21 07:22:18,online,online,0
3,ELIBRO,2024-11-21 07:23:34,online,online,0
3,ELIBRO,2024-11-21 07:24:52,online,online,0
3,ELIBRO,2024-11-21 07:26:09,online,online,0
3,ELIBRO,2024-11-21 07:27:27,online,online,0
3,ELIBRO,2024-11-21 07:28:43,online,online,0
3,ELIBRO,2024-11-21 07:30:00,online,online,0
3,ELIBRO,2024-11-21 07:31:17,online,online,0
3,ELIBRO,2024-11-21 07:32:33,online,online,0
3,ELIBRO,2024-11-21 07:33:51,online,online,0
3,ELIBRO,2024-11-21 07:35:07,online,online,0
3,ELIBRO,2024-11-21 07:36:24,online,online,0
3,ELIBRO,2024-11-21 07:37:42,online,online,0
3,ELIBRO,2024-11-21 07:38:59,online,online,0
3,ELIBRO,2024-11-21 07:40:16,online,online,0
3,ELIBRO,2024-11-21 07:41:33,online,online,0
3,ELIBRO,2024-11-21 07:42:50,online,online,0
3,ELIBRO,2024-11-21 07:44:07,online,online,0
3,ELIBRO,2024-11-21 07:45:24,online,online,0
3,ELIBRO,2024-11-21 07:46:42,online,online,0
3,ELIBRO,2024-11-21 07:47:59,online,online,0
3,ELIBRO,2024-11-21 07:49:16,online,online,0
3,ELIBRO,2024-11-21 07:50:33,online,online,0
3,ELIBRO,2024-11-21 07:51:51,online,online,0
3,ELIBRO,2024-11-21 07:53:08,online,online,0
3,ELIBRO,2024-11-21 07:54:25,online,online,0
3,ELIBRO,2024-11-21 07:55:43,online,online,0
3,ELIBRO,2024-11-21 07:57:01,online,online,0
3,ELIBRO,2024-11-21 07:58:18,online,online,0
3,ELIBRO,2024-11-21 07:59:35,online,online,0
3,ELIBRO,2024-11-21 08:00:53,online,online,0
3,ELIBRO,2024-11-21 08:02:10,online,online,0
3,ELIBRO,2024-11-21 08:03:27,online,online,0
3,ELIBRO,2024-11-21 08:04:44,online,online,0
3,ELIBRO,2024-11-21 08:06:02,online,online,0
3,ELIBRO,2024-11-21 08:07:18,online,online,0
3,ELIBRO,2024-11-21 08:08:36,online,online,0
3,ELIBRO,2024-11-21 08:10:15,online,online,0
3,ELIBRO,2024-11-21 08:11:36,online,online,0
3,ELIBRO,2024-11-21 08:12:53,online,online,0
3,ELIBRO,2024-11-21 08:14:11,online,online,0
3,ELIBRO,2024-11-21 08:15:28,online,online,0
3,ELIBRO,2024-11-21 08:16:46,online,online,0
3,ELIBRO,2024-11-21 08:18:02,online,online,0
3,ELIBRO,2024-11-21 08:19:23,online,online,0
3,ELIBRO,2024-11-21 08:20:43,online,online,0
3,ELIBRO,2024-11-21 08:22:01,online,online,0
3,ELIBRO,2024-11-21 08:23:19,online,online,0
3,ELIBRO,2024-11-21 08:24:36,online,online,0
3,ELIBRO,2024-11-21 08:25:58,online,online,0
3,ELIBRO,2024-11-21 08:27:15,online,online,0
3,ELIBRO,2024-11-21 08:28:31,online,online,0
3,ELIBRO,2024-11-21 08:29:49,online,online,0
3,ELIBRO,2024-11-21 08:31:14,online,online,0
3,ELIBRO,2024-11-21 08:32:31,online,online,0
3,ELIBRO,2024-11-21 08:33:49,online,online,0
3,ELIBRO,2024-11-21 08:35:12,online,online,0
3,ELIBRO,2024-11-21 08:52:38,online,online,0
3,ELIBRO,2024-11-21 08:56:00,online,online,0
3,ELIBRO,2024-11-21 08:57:17,online,online,0
3,ELIBRO,2024-11-21 08:58:52,online,online,0
3,ELIBRO,2024-11-21 09:00:10,online,online,0
3,ELIBRO,2024-11-21 09:02:50,online,online,0
3,ELIBRO,2024-11-21 09:04:15,online,online,0
3,ELIBRO,2024-11-21 09:05:37,online,online,0
3,ELIBRO,2024-11-21 09:07:06,online,online,0
3,ELIBRO,2024-11-21 09:08:27,online,online,0
3,ELIBRO,2024-11-21 09:09:51,online,online,0
3,ELIBRO,2024-11-21 09:11:24,online,online,0
3,ELIBRO,2024-11-21 09:13:07,online,online,0
3,ELIBRO,2024-11-21 09:14:46,online,online,0
3,ELIBRO,2024-11-21 09:16:17,online,online,0
3,ELIBRO,2024-11-21 09:17:57,online,online,0
3,ELIBRO,2024-11-21 09:19:18,online,online,0
3,ELIBRO,2024-11-21 09:20:32,online,online,0
3,ELIBRO,2024-11-21 09:22:13,online,online,0
3,ELIBRO,2024-11-21 09:23:39,online,online,0
3,ELIBRO,2024-11-21 09:24:59,online,online,0
3,ELIBRO,2024-11-21 09:26:42,online,online,0
3,ELIBRO,2024-11-21 09:28:34,online,online,0
3,ELIBRO,2024-11-21 09:29:02,online,online,0
3,ELIBRO,2024-11-21 09:32:49,online,online,0
4,Repositorio,2024-11-20 09:11:20,offline,offline,0
4,Repositorio,2024-11-20 09:11:53,offline,offline,0
4,Repositorio,2024-11-20 09:49:11,offline,offline,0
4,Repositorio,2024-11-20 09:50:10,offline,offline,0
4,Repositorio,2024-11-20 09:50:12,offline,offline,0
4,Repositorio,2024-11-20 09:50:15,offline,offline,0
4,Repositorio,2024-11-20 09:50:16,offline,offline,0
4,Repositorio,2024-11-20 09:59:38,online,online,0
4,Repositorio,2024-11-20 09:59:48,online,online,0
4,Repositorio,2024-11-20 10:26:06,online,online,0
4,Repositorio,2024-11-20 10:41:29,online,online,0
4,Repositorio,2024-11-20 10:46:14,online,online,0
4,Repositorio,2024-11-20 11:06:23,online,online,0
4,Repositorio,2024-11-20 11:06:59,online,online,0
4,Repositorio,2024-11-20 11:10:45,online,online,0
4,Repositorio,2024-11-20 18:01:08,online,online,0
4,Repositorio,2024-11-20 18:02:22,online,online,0
4,Repositorio,2024-11-20 18:03:35,online,online,0
4,Repositorio,2024-11-20 18:04:50,online,online,0
4,Repositorio,2024-11-20 18:07:01,online,online,0
4,Repositorio,2024-11-20 18:09:33,online,online,0
4,Repositorio,2024-11-20 18:13:31,online,online,0
4,Repositorio,2024-11-20 18:14:53,online,online,0
4,Repositorio,2024-11-20 18:16:10,online,online,0
4,Repositorio,2024-11-20 18:17:26,online,online,0
4,Repositorio,2024-11-20 18:18:42,online,online,0
4,Repositorio,2024-11-20 18:19:58,online,online,0
4,Repositorio,2024-11-20 18:21:16,online,online,0
4,Repositorio,2024-11-20 18:22:34,online,online,0
4,Repositorio,2024-11-20 18:23:34,online,online,0
4,Repositorio,2024-11-20 18:24:52,online,online,0
4,Repositorio,2024-11-20 18:26:08,online,online,0
4,Repositorio,2024-11-20 18:26:49,online,online,0
4,Repositorio,2024-11-20 18:28:06,online,online,0
4,Repositorio,2024-11-20 18:30:17,online,online,0
4,Repositorio,2024-11-20 18:32:42,offline,offline,0
4,Repositorio,2024-11-20 18:34:30,online,online,0
4,Repositorio,2024-11-20 18:36:20,online,online,0
4,Repositorio,2024-11-20 18:38:13,online,online,0
4,Repositorio,2024-11-20 18:39:47,online,online,0
4,Repositorio,2024-11-20 18:41:28,online,online,0
4,Repositorio,2024-11-20 18:43:13,online,online,0
4,Repositorio,2024-11-20 18:45:05,online,online,0
4,Repositorio,2024-11-20 18:46:30,online,online,0
4,Repositorio,2024-11-20 18:47:47,online,online,0
4,Repositorio,2024-11-20 18:49:55,online,online,0
4,Repositorio,2024-11-20 18:52:18,online,online,0
4,Repositorio,2024-11-20 18:54:05,online,online,0
4,Repositorio,2024-11-20 18:56:05,online,online,0
4,Repositorio,2024-11-20 18:58:04,online,online,0
4,Repositorio,2024-11-20 19:00:20,online,online,0
4,Repositorio,2024-11-20 19:02:46,online,online,0
4,Repositorio,2024-11-20 19:04:30,online,online,0
4,Repositorio,2024-11-20 19:05:57,online,online,0
4,Repositorio,2024-11-20 19:07:25,online,online,0
4,Repositorio,2024-11-20 19:09:02,online,online,0
4,Repositorio,2024-11-20 19:10:55,online,online,0
4,Repositorio,2024-11-20 19:12:36,online,online,0
4,Repositorio,2024-11-20 19:14:03,online,online,0
4,Repositorio,2024-11-20 19:15:53,online,online,0
4,Repositorio,2024-11-20 19:17:34,online,online,0
4,Repositorio,2024-11-20 19:19:05,online,online,0
4,Repositorio,2024-11-20 19:20:22,online,online,0
4,Repositorio,2024-11-20 19:21:56,online,online,0
4,Repositorio,2024-11-20 19:23:13,online,online,0
4,Repositorio,2024-11-20 19:24:44,online,online,0
4,Repositorio,2024-11-20 19:26:01,online,online,0
4,Repositorio,2024-11-20 19:27:26,online,online,0
4,Repositorio,2024-11-20 19:28:57,online,online,0
4,Repositorio,2024-11-20 19:30:19,online,online,0
4,Repositorio,2024-11-20 19:31:56,online,online,0
4,Repositorio,2024-11-20 19:33:36,online,online,0
4,Repositorio,2024-11-20 19:34:56,online,online,0
4,Repositorio,2024-11-20 19:36:19,online,online,0
4,Repositorio,2024-11-20 19:37:36,online,online,0
4,Repositorio,2024-11-20 19:38:53,online,online,0
4,Repositorio,2024-11-20 19:40:20,online,online,0
4,Repositorio,2024-11-20 19:41:50,online,online,0
4,Repositorio,2024-11-20 19:43:22,online,online,0
4,Repositorio,2024-11-20 19:44:39,online,online,0
4,Repositorio,2024-11-20 19:46:02,online,online,0
4,Repositorio,2024-11-20 19:47:25,online,online,0
4,Repositorio,2024-11-20 19:48:42,online,online,0
4,Repositorio,2024-11-20 19:50:10,online,online,0
4,Repositorio,2024-11-20 19:51:31,online,online,0
4,Repositorio,2024-11-20 19:52:52,online,online,0
4,Repositorio,2024-11-20 19:54:14,online,online,0
4,Repositorio,2024-11-20 19:55:32,online,online,0
4,Repositorio,2024-11-20 19:57:00,online,online,0
4,Repositorio,2024-11-20 19:58:22,online,online,0
4,Repositorio,2024-11-20 19:59:38,online,online,0
4,Repositorio,2024-11-20 20:01:06,online,online,0
4,Repositorio,2024-11-20 20:02:30,online,online,0
4,Repositorio,2024-11-20 20:03:47,online,online,0
4,Repositorio,2024-11-20 20:05:18,online,online,0
4,Repositorio,2024-11-20 20:06:36,online,online,0
4,Repositorio,2024-11-20 20:07:54,online,online,0
4,Repositorio,2024-11-20 20:09:14,online,online,0
4,Repositorio,2024-11-20 20:10:31,online,online,0
4,Repositorio,2024-11-20 20:11:57,online,online,0
4,Repositorio,2024-11-20 20:13:19,online,online,0
4,Repositorio,2024-11-20 20:14:36,online,online,0
4,Repositorio,2024-11-20 20:15:57,online,online,0
4,Repositorio,2024-11-20 20:17:19,online,online,0
4,Repositorio,2024-11-20 20:18:36,online,online,0
4,Repositorio,2024-11-20 20:19:54,online,online,0
4,Repositorio,2024-11-20 20:21:11,online,online,0
4,Repositorio,2024-11-20 20:22:28,online,online,0
4,Repositorio,2024-11-20 20:23:45,online,online,0
4,Repositorio,2024-11-20 20:25:03,online,online,0
4,Repositorio,2024-11-20 20:26:21,online,online,0
4,Repositorio,2024-11-20 20:27:37,online,online,0
4,Repositorio,2024-11-20 20:28:55,online,online,0
4,Repositorio,2024-11-20 20:30:11,online,online,0
4,Repositorio,2024-11-20 20:31:36,online,online,0
4,Repositorio,2024-11-20 20:32:54,online,online,0
4,Repositorio,2024-11-20 20:34:11,online,online,0
4,Repositorio,2024-11-20 20:35:27,online,online,0
4,Repositorio,2024-11-20 20:36:45,online,online,0
4,Repositorio,2024-11-20 20:38:01,online,online,0
4,Repositorio,2024-11-20 20:39:19,online,online,0
